datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,month,day_of_week,year,flood_risk
2015-05-08,15.1,9.7,12.6,15.1,7.7,12.5,7.5,71.1,0.0,0,0.0,none,45.0,27.7,321.7,1017.9,81.5,10.0,59.5,5.1,3,0.64,Partially cloudy,5,4,2015,0
2015-05-09,18.1,12.1,14.8,18.1,12.1,14.8,9.1,69.1,0.0,0,0.0,none,60.8,33.5,340.5,1011.8,75.3,10.0,64.7,5.6,3,0.68,Partially cloudy,5,5,2015,0
2015-05-10,15.1,11.4,13.3,15.1,11.4,13.3,9.3,77.0,3.386,100,8.33,rain,56.9,36.6,303.2,1004.9,90.4,9.8,56.0,4.8,3,0.71,"Rain, Overcast",5,6,2015,0
2015-05-11,16.1,12.2,13.6,16.1,12.2,13.6,9.0,74.3,3.722,100,8.33,rain,54.7,38.9,283.0,1011.1,81.7,10.0,74.4,6.4,4,0.75,"Rain, Partially cloudy",5,0,2015,0
2015-05-12,14.7,7.4,12.2,14.7,4.2,11.6,6.8,70.0,2.845,100,8.33,rain,58.0,36.9,296.9,1012.1,78.9,10.0,72.6,6.3,3,0.78,"Rain, Partially cloudy",5,1,2015,0
2015-05-13,12.1,5.5,8.2,12.1,2.0,5.9,5.2,81.5,6.328,100,12.5,rain,60.5,33.5,255.8,1022.5,75.5,9.9,109.0,9.3,4,0.82,"Rain, Partially cloudy",5,2,2015,0
2015-05-14,14.1,8.5,11.2,14.1,6.0,10.4,9.3,88.7,5.668,100,12.5,rain,54.4,27.7,244.9,1030.6,89.2,9.9,68.0,5.8,3,0.85,"Rain, Partially cloudy",5,3,2015,0
2015-05-15,13.3,10.4,11.7,13.3,10.4,11.7,10.3,91.8,1.113,100,8.33,rain,36.0,20.5,212.8,1035.3,96.8,9.6,64.0,5.5,3,0.89,"Rain, Overcast",5,4,2015,0
2015-05-16,17.7,7.6,11.6,17.7,6.0,11.4,8.8,83.8,0.0,0,0.0,none,15.8,16.6,109.5,1034.7,45.9,10.0,112.9,9.8,5,0.93,Partially cloudy,5,5,2015,0
2015-05-17,19.2,4.7,11.6,19.2,3.3,11.2,7.9,80.4,0.0,0,0.0,none,33.5,20.5,12.8,1032.4,0.0,10.0,135.5,11.7,5,0.96,Clear,5,6,2015,0
2015-05-18,19.1,3.8,11.5,19.1,1.9,11.1,7.3,78.3,0.087,100,4.17,rain,32.0,24.1,19.6,1026.7,11.2,10.0,135.5,11.7,5,0.0,Rain,5,0,2015,0
2015-05-19,15.4,10.4,13.5,15.4,10.4,13.5,9.2,76.0,1.875,100,4.17,rain,56.2,27.7,3.3,1012.1,72.2,10.0,48.7,4.3,2,0.03,"Rain, Partially cloudy",5,1,2015,0
2015-05-20,17.1,10.8,14.3,17.1,10.8,14.3,10.7,80.5,3.433,100,4.17,rain,45.7,31.7,332.0,1011.6,71.3,8.8,88.9,7.6,4,0.06,"Rain, Partially cloudy",5,2,2015,0
2015-05-21,12.1,9.1,10.5,12.1,7.3,10.1,9.8,95.2,3.561,100,16.67,rain,40.3,24.1,239.8,1022.9,96.3,8.0,66.8,5.7,4,0.09,"Rain, Overcast",5,3,2015,0
2015-05-22,14.1,8.8,11.3,14.1,7.7,11.2,8.0,80.8,0.0,0,0.0,none,42.8,27.7,175.7,1029.0,86.0,10.0,80.4,7.1,4,0.13,Partially cloudy,5,4,2015,0
2015-05-23,13.1,4.4,9.9,13.1,4.4,9.6,5.9,76.9,0.0,0,0.0,none,27.7,16.6,176.1,1031.8,73.1,10.0,95.8,8.0,4,0.16,Partially cloudy,5,5,2015,0
2015-05-24,17.1,4.2,8.8,17.1,3.3,8.1,6.0,84.2,0.0,0,0.0,none,23.4,14.8,21.3,1030.6,78.2,9.9,114.7,9.8,5,0.19,Partially cloudy,5,6,2015,0
2015-05-25,15.5,5.2,10.1,15.5,3.6,9.3,6.1,77.2,0.0,0,0.0,none,24.8,20.5,15.9,1030.1,43.4,10.0,101.6,8.8,4,0.22,Partially cloudy,5,0,2015,0
2015-05-26,15.1,1.6,9.0,15.1,0.1,8.3,5.8,81.7,0.0,0,0.0,none,27.0,18.4,18.5,1027.2,32.8,10.0,100.0,8.6,4,0.25,Partially cloudy,5,1,2015,0
2015-05-27,17.1,8.6,13.4,17.1,7.5,13.2,8.6,73.2,0.087,100,4.17,rain,48.6,29.5,7.9,1019.9,38.8,10.0,85.3,7.4,4,0.29,"Rain, Partially cloudy",5,2,2015,0
2015-05-28,18.2,12.1,14.8,18.2,12.1,14.8,10.5,76.3,0.1,100,4.17,rain,70.6,33.5,354.9,1016.2,37.2,10.0,84.5,7.1,3,0.32,"Rain, Partially cloudy",5,3,2015,0
2015-05-29,14.2,5.9,11.4,14.2,4.1,11.1,5.8,68.9,0.087,100,4.17,rain,33.5,22.3,321.2,1020.6,60.0,10.0,93.1,7.9,4,0.35,"Rain, Partially cloudy",5,4,2015,0
2015-05-30,16.1,10.1,12.8,16.1,10.1,12.8,6.4,65.9,0.0,0,0.0,none,53.6,37.1,340.6,1018.5,42.3,10.0,88.9,7.6,4,0.38,Partially cloudy,5,5,2015,0
2015-05-31,16.1,6.3,11.4,16.1,3.0,10.7,7.5,77.9,5.92,100,8.33,rain,54.4,27.7,311.0,1013.4,79.0,10.0,57.3,5.0,3,0.42,"Rain, Partially cloudy",5,6,2015,0
2015-06-01,11.1,3.4,6.6,11.1,0.4,4.3,4.1,84.6,4.257,100,12.5,rain,50.0,24.1,245.5,1023.0,71.2,10.0,82.5,7.2,4,0.45,"Rain, Partially cloudy",6,0,2015,0
2015-06-02,10.2,5.0,7.6,10.2,2.2,6.1,6.8,95.2,0.914,100,12.5,rain,24.1,16.6,250.9,1027.1,80.9,9.8,54.1,4.7,2,0.48,"Rain, Partially cloudy",6,1,2015,0
2015-06-03,12.1,2.6,7.7,12.1,0.9,7.2,5.4,86.9,0.113,100,4.17,rain,17.3,11.2,290.2,1023.7,74.6,9.1,66.2,5.6,3,0.5,"Rain, Partially cloudy",6,2,2015,0
2015-06-04,10.1,2.4,6.7,10.1,0.3,3.9,4.0,83.2,5.0,100,8.33,rain,58.7,32.5,8.5,1017.9,81.2,9.6,62.6,5.3,3,0.55,"Rain, Partially cloudy",6,3,2015,0
2015-06-05,13.1,5.6,9.8,13.1,3.1,8.8,6.7,81.5,0.0,0,0.0,none,37.1,20.5,6.0,1021.5,81.5,10.0,76.4,6.6,4,0.59,Partially cloudy,6,4,2015,0
2015-06-06,16.1,9.4,12.0,16.1,8.2,11.8,8.8,81.2,0.113,100,4.17,rain,36.0,24.1,3.6,1027.5,85.3,9.8,73.9,6.3,4,0.62,"Rain, Partially cloudy",6,5,2015,0
2015-06-07,13.4,10.2,11.8,13.4,10.2,11.8,8.0,77.7,0.0,0,0.0,none,68.8,46.4,0.4,1022.6,44.9,10.0,78.9,6.8,4,0.66,Partially cloudy,6,6,2015,0
2015-06-08,17.1,10.1,13.8,17.1,10.1,13.8,8.1,68.8,0.0,0,0.0,none,60.1,40.7,347.2,1015.7,49.9,10.0,99.4,8.7,4,0.69,Partially cloudy,6,0,2015,0
2015-06-09,15.4,6.3,10.3,15.4,4.3,9.5,6.5,78.2,2.0,100,4.17,rain,55.1,30.4,271.1,1022.0,56.2,9.9,89.2,7.7,4,0.73,"Rain, Partially cloudy",6,1,2015,0
2015-06-10,12.1,6.2,9.1,12.1,4.3,8.2,5.5,79.2,0.459,100,8.33,rain,33.5,20.5,200.8,1034.0,80.3,10.0,76.6,6.6,4,0.75,"Rain, Partially cloudy",6,2,2015,0
2015-06-11,13.5,2.8,7.8,13.5,1.4,7.2,5.2,83.8,0.0,0,0.0,none,16.6,14.8,229.0,1036.3,16.8,10.0,110.4,9.4,5,0.8,Clear,6,3,2015,0
2015-06-12,12.1,2.6,6.3,12.1,0.9,5.5,5.8,95.1,0.087,100,4.17,rain,14.8,11.2,31.9,1033.3,54.4,9.0,84.6,7.2,4,0.84,"Rain, Partially cloudy",6,4,2015,0
2015-06-13,17.1,2.0,9.2,17.1,-0.4,8.4,6.2,82.9,0.087,100,4.17,rain,28.4,22.3,16.4,1028.6,55.2,10.0,94.3,8.1,4,0.87,"Rain, Partially cloudy",6,5,2015,0
2015-06-14,17.1,2.7,9.2,17.1,0.4,8.8,6.8,86.1,0.0,0,0.0,none,17.3,13.0,54.2,1026.5,53.2,10.0,86.1,7.4,4,0.91,Partially cloudy,6,6,2015,0
2015-06-15,17.1,4.2,10.2,17.1,3.4,10.0,8.2,88.2,0.113,100,4.17,rain,23.4,13.0,69.9,1024.2,70.3,10.0,60.0,5.2,2,0.95,"Rain, Partially cloudy",6,0,2015,0
2015-06-16,15.5,10.3,12.6,15.5,10.3,12.6,11.3,92.1,3.567,100,4.17,rain,39.2,17.2,11.6,1016.6,98.7,8.4,34.6,3.0,2,0.98,"Rain, Overcast",6,1,2015,0
2015-06-17,14.1,10.9,12.3,14.1,10.9,12.3,11.2,93.2,0.52,100,8.33,rain,27.7,20.5,182.0,1013.7,96.1,10.0,37.5,3.1,2,0.0,"Rain, Overcast",6,2,2015,0
2015-06-18,12.1,8.9,10.8,12.1,7.3,10.5,8.2,84.1,1.134,100,4.17,rain,34.9,24.1,155.1,1019.3,93.5,10.0,42.7,3.7,2,0.05,"Rain, Overcast",6,3,2015,0
2015-06-19,11.1,4.4,8.0,11.1,3.6,7.0,5.1,82.8,0.113,100,4.17,rain,34.6,20.5,169.8,1024.0,57.5,10.0,69.5,5.9,4,0.08,"Rain, Partially cloudy",6,4,2015,0
2015-06-20,11.1,1.5,5.7,11.1,1.0,4.8,4.7,93.6,0.2,100,8.33,rain,21.6,14.8,250.5,1026.9,53.0,10.0,71.3,6.3,4,0.11,"Rain, Partially cloudy",6,5,2015,0
2015-06-21,12.1,-1.6,4.7,12.1,-1.6,3.7,1.7,82.9,0.087,100,4.17,rain,34.2,22.3,6.1,1027.5,39.1,9.9,90.6,7.7,4,0.14,"Rain, Partially cloudy",6,6,2015,0
2015-06-22,12.7,2.6,9.8,12.7,-0.4,8.5,3.9,67.5,0.0,0,0.0,none,64.1,37.1,11.5,1023.0,51.1,10.0,81.2,7.0,4,0.18,Partially cloudy,6,0,2015,0
2015-06-23,16.8,11.1,13.9,16.8,11.1,13.9,7.2,64.4,0.0,0,0.0,none,65.5,38.9,4.5,1018.5,48.1,10.0,95.4,8.2,4,0.21,Partially cloudy,6,1,2015,0
2015-06-24,16.1,9.9,12.8,16.1,8.5,12.7,9.0,78.3,0.0,0,0.0,none,41.8,31.7,317.2,1020.2,63.9,10.0,88.6,7.6,4,0.25,Partially cloudy,6,2,2015,0
2015-06-25,13.1,8.7,10.5,13.1,7.0,9.9,7.9,84.0,0.0,0,0.0,none,37.4,24.1,266.3,1028.2,83.7,9.9,75.5,6.5,4,0.27,Partially cloudy,6,3,2015,0
2015-06-26,14.4,7.2,10.9,14.4,5.9,10.6,7.5,80.4,0.087,100,4.17,rain,17.6,13.0,309.8,1031.9,62.9,10.0,83.6,7.3,4,0.31,"Rain, Partially cloudy",6,4,2015,0
2015-06-27,14.1,5.6,9.4,14.1,2.6,8.5,6.2,80.7,0.0,0,0.0,none,25.9,19.8,353.2,1032.2,93.3,10.0,80.0,6.9,4,0.34,Overcast,6,5,2015,0
2015-06-28,14.1,7.7,10.5,14.1,6.0,10.0,7.4,81.5,0.0,0,0.0,none,23.8,16.6,327.2,1033.2,89.1,10.0,71.2,6.0,3,0.37,Partially cloudy,6,6,2015,0
2015-06-29,12.7,4.0,8.8,12.7,2.5,8.3,6.2,84.3,0.0,0,0.0,none,16.9,16.6,252.2,1032.0,60.3,10.0,101.2,8.7,4,0.4,Partially cloudy,6,0,2015,0
2015-06-30,13.1,2.9,8.3,13.1,2.1,7.8,5.1,81.5,0.0,0,0.0,none,16.2,10.4,319.8,1028.3,72.6,9.7,76.2,6.6,4,0.44,Partially cloudy,6,1,2015,0
2015-07-01,14.1,8.3,10.5,14.1,7.4,10.2,5.4,72.7,0.113,100,4.17,rain,36.7,24.9,338.4,1025.5,81.0,10.0,93.0,8.0,4,0.47,"Rain, Partially cloudy",7,2,2015,0
2015-07-02,11.1,4.8,9.1,11.1,2.8,7.6,5.3,77.5,1.033,100,12.5,rain,64.8,38.9,266.5,1023.1,64.8,10.0,82.6,7.2,4,0.5,"Rain, Partially cloudy",7,3,2015,0
2015-07-03,10.1,3.7,7.0,10.1,1.3,5.6,3.2,77.7,0.687,100,4.17,rain,22.7,18.4,305.0,1026.9,83.7,10.0,87.1,7.4,4,0.54,"Rain, Partially cloudy",7,4,2015,0
2015-07-04,10.1,7.2,8.3,10.1,4.5,6.0,4.2,75.7,3.52,100,8.33,rain,32.8,22.3,6.8,1022.3,93.4,10.0,46.3,4.0,2,0.57,"Rain, Overcast",7,5,2015,0
2015-07-05,14.1,6.9,10.0,14.1,3.7,8.5,4.6,69.6,0.487,100,4.17,rain,44.3,29.5,2.4,1019.2,68.0,10.0,89.9,7.8,4,0.61,"Rain, Partially cloudy",7,6,2015,0
2015-07-06,10.1,7.4,8.7,10.1,4.2,6.0,4.9,77.8,1.4,100,8.33,rain,43.9,31.7,6.8,1016.5,91.5,10.0,63.6,5.4,3,0.64,"Rain, Overcast",7,0,2015,0
2015-07-07,13.3,5.4,9.5,13.3,4.4,8.7,6.8,83.7,0.0,0,0.0,none,23.4,16.6,36.9,1021.9,74.1,10.0,82.3,7.2,4,0.68,Partially cloudy,7,1,2015,0
2015-07-08,14.1,1.4,7.8,14.1,-0.4,7.2,5.3,85.3,0.087,100,4.17,rain,29.2,22.3,0.0,1026.3,39.1,9.5,85.9,7.4,4,0.71,"Rain, Partially cloudy",7,2,2015,0
2015-07-09,12.4,7.5,9.8,12.4,5.8,9.2,5.9,77.1,0.0,0,0.0,none,29.2,25.9,9.5,1024.9,87.2,10.0,79.6,6.8,4,0.75,Partially cloudy,7,3,2015,0
2015-07-10,13.2,7.7,10.8,13.2,5.6,10.3,6.7,76.3,0.087,100,4.17,rain,55.4,31.7,3.9,1014.8,56.9,10.0,100.9,8.9,4,0.79,"Rain, Partially cloudy",7,4,2015,0
2015-07-11,12.4,4.8,9.3,12.4,3.2,8.6,6.8,84.5,3.753,100,8.33,rain,58.7,31.2,357.6,1005.5,50.1,9.8,59.0,5.1,3,0.82,"Rain, Partially cloudy",7,5,2015,0
2015-07-12,11.1,2.0,6.6,11.1,-1.5,5.1,6.3,97.9,17.672,100,8.33,rain,55.8,31.7,251.7,1005.6,76.3,9.5,23.5,1.9,1,0.86,"Rain, Partially cloudy",7,6,2015,0
2015-07-13,12.1,7.6,9.8,12.1,3.9,8.2,8.5,91.4,8.308,100,12.5,rain,65.9,35.3,244.0,1010.9,92.9,9.4,44.0,3.8,3,0.89,"Rain, Overcast",7,0,2015,0
2015-07-14,9.1,5.9,7.1,5.9,1.5,3.9,4.3,82.7,5.917,100,12.5,rain,49.0,37.1,330.7,1011.5,95.3,10.0,59.0,5.2,3,0.93,"Rain, Overcast",7,1,2015,0
2015-07-15,9.3,4.7,6.9,8.6,3.3,5.8,5.0,87.7,2.866,100,4.17,rain,24.8,15.0,181.2,1017.0,91.7,10.0,61.6,5.4,3,0.97,"Rain, Overcast",7,2,2015,0
2015-07-16,11.6,6.9,9.1,11.6,4.9,7.8,6.0,81.8,0.087,100,4.17,rain,36.4,25.9,172.8,1022.9,70.3,10.0,82.3,7.0,3,0.0,"Rain, Partially cloudy",7,3,2015,0
2015-07-17,11.1,6.1,8.2,11.1,3.2,6.0,6.8,91.2,3.789,100,12.5,rain,52.2,31.7,220.7,1022.6,81.8,9.8,77.5,6.6,4,0.03,"Rain, Partially cloudy",7,4,2015,0
2015-07-18,10.7,0.7,6.5,10.7,-1.3,4.9,2.6,78.0,0.0,0,0.0,none,29.2,20.5,195.8,1030.1,49.7,10.0,101.4,8.8,4,0.07,Partially cloudy,7,5,2015,0
2015-07-19,12.1,-1.7,4.1,12.1,-3.0,3.3,1.7,86.2,0.2,100,8.33,"rain,snow",19.4,13.0,318.6,1032.7,22.6,10.0,115.3,9.9,5,0.1,"Snow, Rain, Partially cloudy",7,6,2015,0
2015-07-20,13.1,-2.4,5.8,13.1,-4.4,4.8,1.9,78.9,0.0,0,0.0,none,43.2,25.9,8.3,1030.9,10.8,10.0,123.1,10.6,5,0.13,Clear,7,0,2015,0
2015-07-21,15.6,5.1,12.1,15.6,3.3,11.3,5.8,66.2,0.0,0,0.0,none,64.1,42.5,3.1,1023.3,44.6,10.0,119.8,10.2,5,0.16,Partially cloudy,7,1,2015,0
2015-07-22,16.1,5.0,12.0,16.1,3.3,11.6,7.7,76.0,1.961,100,8.33,rain,62.6,33.8,349.9,1019.1,43.8,10.0,71.1,6.1,3,0.2,"Rain, Partially cloudy",7,2,2015,0
2015-07-23,15.0,2.9,8.5,15.0,1.4,7.9,6.3,87.0,0.0,0,0.0,none,32.8,24.1,11.1,1023.3,32.0,10.0,83.6,7.2,4,0.23,Partially cloudy,7,3,2015,0
2015-07-24,14.1,7.0,10.5,14.1,3.5,9.6,8.4,86.8,3.866,100,4.17,rain,48.2,31.7,355.3,1012.1,48.6,9.7,42.6,3.6,2,0.25,"Rain, Partially cloudy",7,4,2015,0
2015-07-25,12.1,7.9,10.5,12.1,5.3,9.6,5.6,71.8,0.087,100,4.17,rain,69.8,37.1,351.6,1011.3,48.9,10.0,81.3,6.9,3,0.29,"Rain, Partially cloudy",7,5,2015,0
2015-07-26,11.6,6.1,8.4,11.6,2.3,5.4,3.2,70.5,1.94,100,12.5,rain,74.5,40.7,297.7,1014.2,48.6,10.0,112.3,9.6,5,0.33,"Rain, Partially cloudy",7,6,2015,0
2015-07-27,12.3,3.7,8.0,12.3,0.6,6.3,4.2,77.1,0.087,100,4.17,rain,45.0,29.5,278.4,1027.6,48.3,10.0,91.1,7.9,4,0.36,"Rain, Partially cloudy",7,0,2015,0
2015-07-28,13.8,7.4,9.6,13.8,5.6,9.0,6.9,83.6,1.212,100,8.33,rain,32.0,20.5,282.9,1033.5,73.4,10.0,83.5,7.0,4,0.39,"Rain, Partially cloudy",7,1,2015,0
2015-07-29,12.3,5.9,9.5,12.3,3.4,8.4,5.6,77.9,0.0,0,0.0,none,36.4,25.9,2.9,1030.8,66.9,10.0,80.1,6.9,3,0.42,Partially cloudy,7,2,2015,0
2015-07-30,11.1,6.9,9.3,11.1,3.0,7.3,4.6,72.6,0.087,100,4.17,rain,79.6,44.9,356.8,1018.8,57.8,10.0,74.0,6.4,3,0.46,"Rain, Partially cloudy",7,3,2015,0
2015-07-31,13.1,2.0,8.0,13.1,-0.1,6.2,3.2,73.7,1.0,100,4.17,rain,54.7,31.7,344.5,1018.1,14.4,10.0,135.9,11.8,5,0.5,Rain,7,4,2015,0
2015-08-01,11.1,6.3,9.4,11.1,4.9,8.4,5.1,75.1,0.74,100,8.33,rain,65.9,42.5,335.5,1013.1,74.6,10.0,48.5,4.3,3,0.52,"Rain, Partially cloudy",8,5,2015,0
2015-08-02,12.7,6.3,9.2,12.7,4.1,7.8,4.2,72.1,6.164,100,4.17,rain,51.5,33.5,319.0,1012.7,68.7,10.0,98.6,8.6,5,0.56,"Rain, Partially cloudy",8,6,2015,0
2015-08-03,10.1,2.6,7.2,10.1,0.6,4.2,3.3,76.6,1.039,100,8.33,rain,59.8,33.5,268.8,1018.1,68.4,9.8,114.5,9.8,5,0.59,"Rain, Partially cloudy",8,0,2015,0
2015-08-04,10.1,2.0,6.8,10.1,-0.6,4.3,2.5,74.9,0.087,100,4.17,rain,40.3,24.1,328.3,1020.6,70.3,10.0,94.0,8.1,4,0.63,"Rain, Partially cloudy",8,1,2015,0
2015-08-05,10.2,4.1,8.0,10.2,1.9,5.4,5.0,81.9,1.693,100,8.33,rain,55.4,29.0,279.6,1013.4,73.8,9.8,102.0,8.6,5,0.66,"Rain, Partially cloudy",8,2,2015,0
2015-08-06,13.1,6.1,9.2,13.1,2.8,7.8,7.7,90.5,3.299,100,8.33,rain,34.2,25.9,260.9,1019.6,80.5,10.0,47.7,4.1,2,0.7,"Rain, Partially cloudy",8,3,2015,0
2015-08-07,12.1,7.1,9.5,12.1,5.3,8.8,8.3,92.7,1.152,100,12.5,rain,31.3,22.3,257.0,1024.8,90.3,9.4,86.9,7.6,5,0.75,"Rain, Overcast",8,4,2015,0
2015-08-08,12.1,7.0,9.6,12.1,7.0,9.6,8.1,91.0,0.827,100,8.33,rain,14.8,11.2,50.0,1024.3,98.3,8.8,71.5,6.0,3,0.77,"Rain, Overcast",8,5,2015,0
2015-08-09,12.1,5.7,9.3,12.1,3.7,8.3,5.6,78.1,0.0,0,0.0,none,43.6,25.9,3.2,1019.4,87.0,10.0,88.9,7.7,4,0.8,Partially cloudy,8,6,2015,0
2015-08-10,14.5,6.6,10.5,14.5,4.0,9.1,6.0,74.1,0.6,100,12.5,rain,61.2,46.4,359.3,1010.3,37.6,10.0,131.4,11.5,5,0.84,"Rain, Partially cloudy",8,0,2015,0
2015-08-11,13.3,7.1,10.3,13.3,3.4,9.1,4.8,70.0,0.0,0,0.0,none,55.1,33.5,3.2,1008.7,45.6,10.0,119.7,10.5,4,0.88,Partially cloudy,8,1,2015,0
2015-08-12,13.3,7.1,10.1,13.3,5.3,9.3,6.0,76.7,1.293,100,8.33,rain,55.1,29.5,322.6,1005.1,77.1,10.0,69.0,5.9,3,0.91,"Rain, Partially cloudy",8,2,2015,0
2015-08-13,13.1,6.7,9.8,13.1,4.3,9.0,6.1,78.8,0.2,100,4.17,rain,33.8,24.1,274.6,1018.1,87.1,10.0,85.6,7.3,4,0.95,"Rain, Partially cloudy",8,3,2015,0
2015-08-14,14.7,9.1,11.5,14.7,7.6,11.3,7.2,75.7,0.227,100,4.17,rain,29.2,20.5,304.6,1025.3,87.5,10.0,83.5,7.1,4,0.98,"Rain, Partially cloudy",8,4,2015,0
2015-08-15,14.1,4.5,10.3,14.1,3.0,10.1,7.9,86.5,0.46,100,4.17,rain,17.6,14.8,262.2,1030.3,74.0,10.0,113.6,9.7,5,0.0,"Rain, Partially cloudy",8,5,2015,0
2015-08-16,15.1,2.0,9.6,15.1,-0.4,8.8,5.2,76.5,0.0,0,0.0,none,38.9,27.7,332.0,1023.7,45.7,10.0,133.2,11.4,5,0.05,Partially cloudy,8,6,2015,0
2015-08-17,12.2,5.1,9.1,12.2,1.9,7.4,5.5,79.2,0.893,100,8.33,rain,44.6,27.7,269.2,1017.7,72.3,10.0,93.9,8.1,5,0.08,"Rain, Partially cloudy",8,0,2015,0
2015-08-18,10.1,5.0,7.0,10.1,1.6,5.5,4.6,85.0,0.866,100,4.17,rain,27.0,16.6,258.6,1022.7,90.2,10.0,98.2,8.5,4,0.11,"Rain, Overcast",8,1,2015,0
2015-08-19,13.2,2.8,7.9,13.2,1.9,7.4,4.3,79.7,0.087,100,4.17,rain,16.2,13.0,39.0,1025.6,65.4,10.0,126.5,11.0,5,0.15,"Rain, Partially cloudy",8,2,2015,0
2015-08-20,15.6,3.7,10.4,15.6,2.5,9.6,4.8,69.2,0.0,0,0.0,none,56.5,40.7,14.0,1023.1,31.9,10.0,164.4,14.3,6,0.18,Partially cloudy,8,3,2015,0
2015-08-21,17.2,11.9,14.9,17.2,11.9,14.9,6.5,57.5,0.0,0,0.0,none,58.3,44.6,6.2,1016.0,62.1,10.0,68.3,6.0,3,0.21,Partially cloudy,8,4,2015,0
2015-08-22,18.2,9.1,13.9,18.2,8.2,13.9,8.7,72.1,0.0,0,0.0,none,46.1,22.3,335.0,1015.0,49.2,10.0,150.8,13.2,6,0.25,Partially cloudy,8,5,2015,0
2015-08-23,16.2,5.9,10.8,16.2,4.5,10.4,7.6,81.8,0.0,0,0.0,none,30.6,22.3,214.5,1019.3,62.6,10.0,128.4,11.2,5,0.25,Partially cloudy,8,6,2015,0
2015-08-24,13.7,8.0,10.6,13.7,5.9,9.7,6.8,77.6,0.0,0,0.0,none,45.0,31.7,167.1,1022.2,87.3,10.0,95.4,8.4,4,0.31,Partially cloudy,8,0,2015,0
2015-08-25,13.1,8.9,10.7,13.1,5.7,9.8,6.6,75.8,0.087,100,4.17,rain,46.1,27.7,153.6,1025.0,91.4,10.0,88.6,7.6,3,0.35,"Rain, Overcast",8,1,2015,0
2015-08-26,15.2,7.4,11.1,15.2,6.1,10.7,6.5,74.8,0.0,0,0.0,none,24.8,11.7,242.4,1024.4,86.1,10.0,86.2,7.3,4,0.38,Partially cloudy,8,2,2015,0
2015-08-27,12.1,9.1,10.2,12.1,8.6,10.1,9.5,95.1,22.323,100,12.5,rain,36.7,24.1,230.2,1021.0,97.1,10.0,58.7,5.0,2,0.41,"Rain, Overcast",8,3,2015,0
2015-08-28,12.3,4.1,8.8,12.3,1.6,7.3,6.4,85.9,0.519,100,8.33,rain,43.9,31.7,229.0,1025.0,62.4,10.0,128.6,11.1,5,0.44,"Rain, Partially cloudy",8,4,2015,0
2015-08-29,10.1,2.4,7.2,10.1,-0.2,4.8,5.7,90.4,3.161,100,12.5,rain,51.1,27.7,230.9,1025.8,79.8,9.5,87.8,7.6,4,0.48,"Rain, Partially cloudy",8,5,2015,0
2015-08-30,12.4,7.7,9.3,12.4,5.1,8.0,6.7,84.9,0.654,100,8.33,rain,35.6,22.3,222.8,1023.9,80.9,10.0,104.8,9.0,5,0.5,"Rain, Partially cloudy",8,6,2015,0
2015-08-31,12.5,7.1,9.2,12.5,4.3,8.4,5.2,76.9,0.0,0,0.0,none,25.6,20.5,201.9,1019.9,84.1,10.0,122.4,10.5,4,0.55,Partially cloudy,8,0,2015,0
2015-09-01,16.1,2.8,9.3,16.1,2.8,9.0,4.0,71.1,0.0,0,0.0,none,27.7,20.5,356.5,1015.7,34.1,10.0,195.5,16.8,7,0.58,Partially cloudy,9,1,2015,0
2015-09-02,17.2,6.8,11.9,17.2,4.1,11.3,6.7,72.1,3.567,100,4.17,rain,50.8,22.3,37.0,1010.2,57.7,10.0,162.5,14.0,7,0.61,"Rain, Partially cloudy",9,2,2015,0
2015-09-03,13.3,8.7,11.0,13.3,6.6,10.7,8.7,86.2,0.46,100,4.17,rain,47.9,35.3,194.2,1014.5,80.2,10.0,124.1,10.8,4,0.65,"Rain, Partially cloudy",9,3,2015,0
2015-09-04,12.8,5.1,9.4,12.8,2.5,8.7,5.0,74.6,0.0,0,0.0,none,29.9,18.4,205.4,1024.4,77.1,10.0,140.1,12.1,5,0.68,Partially cloudy,9,4,2015,0
2015-09-05,14.3,6.2,10.2,14.3,6.1,9.6,6.9,80.6,0.087,100,4.17,rain,25.6,14.8,212.4,1023.6,73.4,10.0,110.8,9.7,4,0.75,"Rain, Partially cloudy",9,5,2015,0
2015-09-06,15.1,3.3,9.5,15.1,1.7,8.6,6.0,80.9,2.922,100,4.17,rain,66.2,38.9,2.3,1017.4,63.6,10.0,123.7,10.7,6,0.75,"Rain, Partially cloudy",9,6,2015,0
2015-09-07,12.4,8.1,9.7,12.4,4.9,7.9,4.8,72.4,2.964,100,12.5,rain,54.4,37.1,306.7,1016.0,77.3,10.0,118.9,10.3,5,0.79,"Rain, Partially cloudy",9,0,2015,0
2015-09-08,12.1,8.1,9.9,12.1,6.4,9.0,6.8,81.9,0.866,100,4.17,rain,43.6,25.9,228.6,1020.4,88.9,10.0,120.1,10.4,4,0.82,"Rain, Partially cloudy",9,1,2015,0
2015-09-09,14.1,9.0,11.1,14.1,6.4,10.7,7.8,81.6,0.26,100,4.17,rain,42.5,25.9,221.9,1027.1,89.1,9.7,108.6,9.5,4,0.86,"Rain, Partially cloudy",9,2,2015,0
