name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Maribyrnong,2022-09-23,16.2,11.7,13.4,16.2,11.7,13.4,12.4,93.9,0.34,100,4.17,rain,0,0,33.1,18.5,190.4,1015.9,99.3,14.4,33.8,2.9,1,10,2022-09-23T06:09:03,2022-09-23T18:17:36,0.91,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"95866099999,94864099999"
Maribyrnong,2022-09-24,14.2,6.2,10.7,14.2,5.1,10.2,6.6,77.9,0,0,0,rain,0,0,43.2,24.1,213.7,1016.1,59.3,22.7,167.9,14.3,6,10,2022-09-24T06:07:30,2022-09-24T18:18:28,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-09-25,18.9,2.5,11.8,18.9,1.1,11.4,7,75.4,0.113,100,4.17,rain,0,0,25.2,16.7,339.9,1016.2,77.6,24.7,234.8,20.2,8,10,2022-09-25T06:05:57,2022-09-25T18:19:19,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-09-26,16.9,10.4,12.3,16.9,10.4,12.3,9.5,83.8,0.347,100,8.33,rain,0,0,30.6,16.7,11.5,1014.8,99,22.7,64.4,5.6,2,10,2022-09-26T06:04:24,2022-09-26T18:20:11,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-09-27,17.1,10.4,13.2,17.1,10.4,13.2,12.1,93.6,2.774,100,16.67,rain,0,0,40.7,24.2,152.6,1012.6,90.8,18.1,138.1,11.9,6,10,2022-09-27T06:02:51,2022-09-27T18:21:03,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-09-28,17.7,11.2,13.5,17.7,11.2,13.5,11.4,87.6,0,0,0,rain,0,0,51.1,25.6,170.4,1018.4,85.7,18,141.4,12.3,6,10,2022-09-28T06:01:18,2022-09-28T18:21:56,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-09-29,18.8,10,13.2,18.8,10,13.2,9.4,78,0.2,100,8.33,rain,0,0,38.5,28.1,154.5,1024.1,72,23.4,154.8,13.4,5,10,2022-09-29T05:59:45,2022-09-29T18:22:48,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-09-30,23.1,6.2,14.3,23.1,5.3,14,10.3,78.7,0,0,0,,0,0,34.9,24.7,134.3,1025.6,46.8,22.7,207.7,18,8,10,2022-09-30T05:58:13,2022-09-30T18:23:41,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-01,22.6,4.6,12.1,22.6,4.2,11.8,8.8,82.8,0,0,0,,0,0,27.7,27.7,187.8,1023,33.6,22.7,237.1,20.4,8,10,2022-10-01T05:56:40,2022-10-01T18:24:34,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-02,22.3,4.4,11.7,22.3,3.2,11.5,7.6,79.1,0,0,0,,0,0,30.2,29.7,214.4,1019.6,50.2,25,262.9,21.7,9,10,2022-10-02T06:55:08,2022-10-02T19:25:27,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-03,22.9,4.2,12.9,22.9,3.4,12.8,8.3,77.1,0,0,0,rain,0,0,19.1,19.9,167,1019.7,78,24,240.9,20.8,9,10,2022-10-03T06:53:37,2022-10-03T19:26:20,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-04,21,8.2,13.4,21,7.9,13.4,10.1,81.4,0,0,0,,0,0,39.2,27.3,154.6,1021.6,89.9,23.2,211.2,18,7,10,2022-10-04T06:52:06,2022-10-04T19:27:14,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-05,20.5,9.5,12.7,20.5,8.7,12.6,10.9,88.9,1.299,100,8.33,rain,0,0,45.7,25.1,118.4,1020.8,95.4,22,77,6.6,3,10,2022-10-05T06:50:35,2022-10-05T19:28:08,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-06,23.3,11.2,16.3,23.3,11.2,16.3,13.7,85.7,7.907,100,8.33,rain,0,0,61.2,35.7,43.4,1015.3,89.9,21.9,116.8,10,5,10,2022-10-06T06:49:04,2022-10-06T19:29:02,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-07,21.6,12.1,16.5,21.6,12.1,16.5,15.1,92,20.762,100,12.5,rain,0,0,52.6,38.4,51.3,1010.8,84.4,19.3,118.2,10.2,4,10,2022-10-07T06:47:34,2022-10-07T19:29:57,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-08,19.4,6.9,11.8,19.4,6.1,11.4,7.5,75.9,0.087,100,4.17,rain,0,0,40.3,38.4,183.3,1018.2,64.5,24.3,237.8,20.6,8,10,2022-10-08T06:46:05,2022-10-08T19:30:52,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-09,17.6,5.2,10.2,17.6,3.3,9.4,6.1,77.8,0.087,100,4.17,rain,0,0,38.2,36.8,177.5,1024.2,55.5,21.7,206.4,17.7,7,10,2022-10-09T06:44:36,2022-10-09T19:31:47,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-10,17.9,2.5,11,17.9,1.6,10.6,5.5,72.3,0,0,0,,0,0,21.6,19.5,128.4,1025.2,47.1,24.7,283.7,24.4,9,10,2022-10-10T06:43:07,2022-10-10T19:32:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-11,20.1,5.8,13.3,20.1,4.9,13.1,8.7,76.6,0,0,0,,0,0,50.8,22.6,7,1019.8,89.2,25.3,232.3,19.8,9,10,2022-10-11T06:41:39,2022-10-11T19:33:39,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-12,17.3,12.1,15.3,17.3,12.1,15.3,13.7,90,3.03,100,8.33,rain,0,0,67.3,24.6,22.6,1014.7,93.6,23.2,131.6,11.4,7,10,2022-10-12T06:40:12,2022-10-12T19:34:35,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-13,17.3,10.9,15.2,17.3,10.9,15.2,14.4,95.2,34.65,100,12.5,rain,0,0,72,29,3.1,1007.2,99.6,12.5,42.1,3.7,2,10,2022-10-13T06:38:45,2022-10-13T19:35:32,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2022-10-14,16.5,9.2,12.8,16.5,8.3,12.8,9.8,83.2,6.761,100,12.5,rain,0,0,66.2,28.2,310.7,1009,62.9,21.2,205.5,17.8,6,10,2022-10-14T06:37:19,2022-10-14T19:36:29,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,remote,94864099999"
Maribyrnong,2022-10-15,17.2,7.4,12.9,17.2,6.1,12.6,7.4,72.5,0,0,0,rain,0,0,31,15.7,314.9,1018.6,64.9,24.1,176.6,15.2,6,10,2022-10-15T06:35:54,2022-10-15T19:37:26,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-16,16.3,8.2,12.9,16.3,6.9,12.8,9.1,79.2,0.567,100,4.17,rain,0,0,37.1,21.3,216.2,1021.6,55.7,23.7,235.9,20.3,8,10,2022-10-16T06:34:30,2022-10-16T19:38:24,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-17,16.2,3.3,10.5,16.2,3.3,10.4,6,76,0,0,0,,0,0,32,19,172.5,1022.7,43.6,25.2,293.4,25.2,9,10,2022-10-17T06:33:06,2022-10-17T19:39:22,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,remote,94864099999"
Maribyrnong,2022-10-18,20.2,5,12.3,20.2,3.8,11.9,7,74.7,0,0,0,,0,0,25.9,12.6,295.7,1018.4,69.5,25.2,255.9,22,8,10,2022-10-18T06:31:43,2022-10-18T19:40:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,remote,94864099999"
Maribyrnong,2022-10-19,21.8,5,14.5,21.8,4.1,14.2,8.3,69.9,0,0,0,,0,0,35.6,29.3,189.8,1017.8,13.6,23.2,319.1,27.7,10,10,2022-10-19T06:30:21,2022-10-19T19:41:19,0.79,Clear,Clear conditions throughout the day.,clear-day,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-20,22.4,7.7,15.5,22.4,6.8,15.2,11.3,78.1,0,0,0,,0,0,36,29,242.8,1016,29.8,25.5,307.5,26.4,10,10,2022-10-20T06:28:59,2022-10-20T19:42:18,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-21,24.9,11.7,18.2,24.9,11.7,18.2,15.3,84.6,1.731,100,4.17,rain,0,0,31.7,14.5,51.3,1010.2,81.6,19.6,190,16.2,6,30,2022-10-21T06:27:39,2022-10-21T19:43:18,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95866099999,remote,94864099999"
Maribyrnong,2022-10-22,20,14.9,17.3,20,14.9,17.3,16.6,95.6,18.171,100,16.67,rain,0,0,35.3,15.7,210.4,1008.8,92.7,10.8,92,7.8,3,10,2022-10-22T06:26:20,2022-10-22T19:44:18,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"95866099999,94864099999"
Maribyrnong,2022-10-23,21.7,13.5,16.4,21.7,13.5,16.4,13.9,85.4,1.815,100,4.17,rain,0,0,46.1,31.9,167.8,1013.5,92.8,18.7,199.5,17.2,7,10,2022-10-23T06:25:01,2022-10-23T19:45:18,0.92,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-24,23.2,13.8,17.8,23.2,13.8,17.8,14.1,79.3,0.86,100,12.5,rain,0,0,41,22.3,148.7,1010.4,92.8,23.5,163.8,14.1,6,10,2022-10-24T06:23:44,2022-10-24T19:46:19,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-25,26.1,14.9,18.7,26.1,14.9,18.7,16.3,87.8,17.078,100,8.33,rain,0,0,25.6,16.6,236.2,1003.9,85.3,16.7,232.9,20,8,10,2022-10-25T06:22:27,2022-10-25T19:47:20,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-26,25.1,15.2,18,25.1,15.2,18,16.8,93,5.436,100,12.5,rain,0,0,30.6,19.8,282.8,1001,92.5,15.8,67.2,5.7,2,10,2022-10-26T06:21:12,2022-10-26T19:48:22,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-27,22.9,13.3,16.4,22.9,13.3,16.4,14.9,91,13.559,100,16.67,rain,0,0,52.9,26.4,333.6,999.6,92,21.3,52.4,4.4,3,10,2022-10-27T06:19:58,2022-10-27T19:49:23,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-28,19.9,9.9,13,19.9,8.1,13,10.9,87.2,12.367,100,16.67,rain,0,0,59.4,28,306.2,1002,72,22.2,61.6,5.4,2,10,2022-10-28T06:18:45,2022-10-28T19:50:25,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-29,21.6,9.4,12.7,21.6,8.2,12.5,9.9,84.4,3.519,100,12.5,rain,0,0,46.8,31.7,277.4,1007,75.6,21.9,223.3,19.3,7,10,2022-10-29T06:17:33,2022-10-29T19:51:28,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-30,21,7.7,15.1,21,6.5,14.9,10,74.7,2.201,100,12.5,rain,0,0,79.9,43.9,16.3,1006.6,72.3,21.4,244.5,21.1,9,10,2022-10-30T06:16:22,2022-10-30T19:52:31,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-10-31,21.2,10.7,17,21.2,10.7,17,11.7,72.9,0.953,100,8.33,rain,0,0,81.7,40.4,332.2,992.4,84.6,17.8,140.9,12.3,5,10,2022-10-31T06:15:13,2022-10-31T19:53:34,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-01,13.7,6.8,10,13.7,4.2,8.5,6.9,82.5,7.03,100,16.67,rain,0,0,47.2,28,298.6,992.8,76.2,18.9,227.5,19.7,7,10,2022-11-01T06:14:04,2022-11-01T19:54:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-02,14.3,5.5,10.1,14.3,2.6,8.9,6.5,79.4,1.559,100,12.5,rain,0,0,50,27.4,274.5,1006.9,63,21.8,210.7,18.2,7,10,2022-11-02T06:12:58,2022-11-02T19:55:41,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-03,15.8,8.2,11.9,15.8,6.5,11.4,8.4,80.3,1.845,100,12.5,rain,0,0,42.5,20.5,231.6,1019.2,81.7,22.6,206.3,17.9,7,10,2022-11-03T06:11:52,2022-11-03T19:56:45,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-04,18.3,9.1,13.3,18.3,7.8,13.2,9.6,79.7,0,0,0,,0,0,31.3,16.8,186.7,1026.2,68.7,24.6,209.3,18.2,6,10,2022-11-04T06:10:48,2022-11-04T19:57:49,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-05,22.3,11.1,16.1,22.3,11.1,16.1,10.7,73.6,0,0,0,,0,0,32.8,21.1,322.9,1024.6,56.9,22.9,223,19.3,8,10,2022-11-05T06:09:45,2022-11-05T19:58:54,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2022-11-06,25.7,9.9,17.6,25.7,9.9,17.6,10.6,68.4,0,0,0,,0,0,27.7,19.3,344.4,1022.1,67,23.6,269.2,23.2,9,10,2022-11-06T06:08:44,2022-11-06T19:59:58,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-07,24.3,11.3,18,24.3,11.3,18,12.6,73.5,0,0,0,,0,0,21.2,20.9,96.7,1020,30.9,22.5,321.1,27.8,10,10,2022-11-07T06:07:44,2022-11-07T20:01:03,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-08,26.2,12.4,19,26.2,12.4,19,14,75.6,0.113,100,4.17,rain,0,0,33.8,23.4,11,1017.6,27.9,22.5,307.1,26.5,9,10,2022-11-08T06:06:46,2022-11-08T20:02:08,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"95866099999,remote,94864099999"
Maribyrnong,2022-11-09,27.9,13.4,20.8,27.6,13.4,20.8,14.4,70.1,2.042,100,4.17,rain,0,0,33.1,27.9,43.1,1017.6,39,23.5,307.4,26.5,9,10,2022-11-09T06:05:50,2022-11-09T20:03:13,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-10,24.9,16.2,20.2,24.9,16.2,20.2,15,73.9,0.433,100,4.17,rain,0,0,64.1,32.5,4.4,1013.6,95.6,21.2,258,22.3,9,10,2022-11-10T06:04:55,2022-11-10T20:04:18,0.55,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-11,20.4,15.7,18.3,20.4,15.7,18.3,16.6,89.9,3.546,100,8.33,rain,0,0,38.5,23.9,182.9,1011,93,13.9,130.4,11.4,5,10,2022-11-11T06:04:01,2022-11-11T20:05:24,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-12,19.3,13.5,16.1,19.3,13.5,16.1,13.3,84.4,0.087,100,4.17,rain,0,0,31,17.5,164.6,1011.3,99.1,19.7,182.8,15.8,6,10,2022-11-12T06:03:09,2022-11-12T20:06:29,0.62,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"95866099999,94864099999"
Maribyrnong,2022-11-13,24.2,14.8,19.3,24.2,14.8,19.3,16,82.6,3.463,100,4.17,rain,0,0,47.2,29.7,3.6,1002.1,91.1,16.3,212.8,18.4,9,30,2022-11-13T06:02:19,2022-11-13T20:07:34,0.65,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-14,19,10.7,14.9,19,10.7,14.9,13,89.1,9.09,100,16.67,rain,0,0,61.9,39.7,292.6,1002.2,91.1,16.8,101.6,8.8,5,10,2022-11-14T06:01:31,2022-11-14T20:08:40,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-15,19,6.5,9.4,19,4.6,7.6,6.4,82.2,4.501,100,12.5,rain,0,0,55.4,42,236.1,1012.3,63.8,19.9,283.4,24.7,10,10,2022-11-15T06:00:44,2022-11-15T20:09:45,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-16,19.7,5.6,9.9,19.7,2.7,8.8,6.9,82.5,5.988,100,12.5,rain,0,0,52.6,39.3,229.3,1015,72.7,23.4,286.6,24.7,9,10,2022-11-16T06:00:00,2022-11-16T20:10:50,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-17,20.9,8.5,12.6,20.9,7.2,12.1,9.3,81.6,4.764,100,8.33,rain,0,0,38.5,34.2,171.1,1017.7,84.3,23.6,177.8,15.2,5,10,2022-11-17T05:59:17,2022-11-17T20:11:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-18,23.3,5.3,14.8,23.3,4,14.6,8.6,71.2,0,0,0,,0,0,28.1,15.5,13.4,1013.5,36.7,23.9,351.5,30.3,10,10,2022-11-18T05:58:35,2022-11-18T20:13:00,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-19,24.6,14,18.4,24.6,14,18.4,13.2,72.4,0.953,100,8.33,rain,0,0,86.4,34.3,17.1,1000.7,85.4,22.3,167,14.5,7,10,2022-11-19T05:57:56,2022-11-19T20:14:05,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-20,22.4,10.8,15.3,22.4,10.8,15.3,10.7,76.2,11.255,100,12.5,rain,0,0,72,28.2,310.1,997.7,66.9,19.7,281.3,24.1,9,10,2022-11-20T05:57:19,2022-11-20T20:15:09,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-21,18.2,7.1,9.7,18.2,4.2,7.6,5,73.3,3.98,100,12.5,rain,0,0,86,41.9,278.4,1003.8,48.3,19.4,296.9,25.5,9,10,2022-11-21T05:56:43,2022-11-21T20:16:13,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-22,21,7.5,13.1,21,4.8,12.3,10.2,82.8,2.335,100,12.5,rain,0,0,52.6,25.6,287.9,1012.2,86.7,24.2,85.3,7.3,3,10,2022-11-22T05:56:10,2022-11-22T20:17:17,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-23,19.1,10.9,14.8,19.1,10.9,14.8,11.7,82.9,0.627,100,8.33,rain,0,0,42.1,35.7,260.3,1015.9,86.9,23.2,157.4,13.5,5,10,2022-11-23T05:55:38,2022-11-23T20:18:21,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-24,18.3,12.1,14.4,18.3,12.1,14.4,11.1,81.4,0.427,100,8.33,rain,0,0,27.7,17.2,213.2,1020,80.7,23.3,188.3,16.2,6,10,2022-11-24T05:55:08,2022-11-24T20:19:23,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-25,20.7,10.5,15,20.7,10.5,15,10.1,75,0.087,100,4.17,rain,0,0,28.4,13,203.2,1019.8,62.1,24.1,302.5,26.2,10,10,2022-11-25T05:54:41,2022-11-25T20:20:26,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95866099999,remote,94864099999"
Maribyrnong,2022-11-26,25.8,8.2,17.8,25.8,7.8,17.7,10.8,68.9,0,0,0,rain,0,0,54.7,30.9,19.8,1009.5,82.5,24.1,296,25.5,9,10,2022-11-26T05:54:15,2022-11-26T20:21:28,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-11-27,19.4,12,15.7,19.4,12,15.7,11.4,77.5,0.173,100,4.17,rain,0,0,44.6,29,234.3,1004.5,80.7,22.5,187.5,16.2,7,10,2022-11-27T05:53:51,2022-11-27T20:22:29,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"6CV53CK,95866099999,remote,94864099999"
Maribyrnong,2022-11-28,17.2,8.1,13.3,17.2,6.9,13,8,71.9,0.087,100,4.17,rain,0,0,32,20.8,267.6,1008.5,66.5,23.5,192.7,16.6,6,10,2022-11-28T05:53:30,2022-11-28T20:23:30,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"6CV53CK,95866099999,remote,94864099999"
Maribyrnong,2022-11-29,18,11.5,14.8,18,11.5,14.8,9.2,71.5,0,0,0,rain,0,0,39.6,22.6,224.3,1015.1,63.1,24.1,247.5,21.4,6,10,2022-11-29T05:53:10,2022-11-29T20:24:30,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,remote,94864099999"
Maribyrnong,2022-11-30,19.6,9.5,14.3,19.6,9.5,14.3,9.8,76.4,0,0,0,,0,0,38.9,22.1,184.6,1018.2,65.9,23.9,302.3,25.9,9,10,2022-11-30T05:52:53,2022-11-30T20:25:29,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,remote,94864099999"
Maribyrnong,2022-12-01,18.9,11.5,15.2,18.9,11.5,15.2,11,77.4,0,0,0,,0,0,44.6,30.1,172.5,1017.7,70,23.1,268,22.8,8,10,2022-12-01T05:52:38,2022-12-01T20:26:27,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,remote,94864099999"
Maribyrnong,2022-12-02,24,8.1,16.4,24,8.1,16.4,11.3,74.2,0,0,0,,0,0,34.6,30.3,173.9,1016.3,21.3,24.8,346.5,30,10,10,2022-12-02T05:52:25,2022-12-02T20:27:25,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,remote,94864099999"
Maribyrnong,2022-12-03,29.9,11.3,21.7,29.3,11.3,21.5,13.8,66.1,0,0,0,,0,0,32,33.8,107,1014.2,27.9,22.3,313.2,26.9,10,10,2022-12-03T05:52:14,2022-12-03T20:28:21,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,remote,94864099999"
Maribyrnong,2022-12-04,33,14.5,24.9,31.4,14.5,24.4,13.4,55.5,0,0,0,,0,0,44.6,23.6,351,1009.6,42.8,24.1,350.1,30.2,10,10,2022-12-04T05:52:05,2022-12-04T20:29:17,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"95866099999,remote,94864099999"
Maribyrnong,2022-12-05,25.4,12.7,16.8,25.4,12.7,16.8,12.7,78.2,0.693,100,12.5,rain,0,0,65.5,35,217,1009.6,92.8,23.9,167,14.6,6,10,2022-12-05T05:51:58,2022-12-05T20:30:12,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"6CV53CK,95866099999,94864099999"
Maribyrnong,2022-12-06,23.6,12.7,16.8,23.6,12.7,16.8,11.8,74.8,0.26,100,8.33,rain,0,0,45.4,19.3,178.7,1009.5,72.5,22.7,324,27.9,10,10,2022-12-06T05:51:53,2022-12-06T20:31:05,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"6CV53CK,95866099999,remote,94864099999"
Maribyrnong,2022-12-07,23.9,10.7,15.9,23.9,10.7,15.9,11.6,77,0,0,0,rain,0,0,56.9,33,222.5,1005.1,53.6,24.4,233.2,20.3,7,10,2022-12-07T05:51:51,2022-12-07T20:31:58,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"6CV53CK,95866099999,remote,94864099999"
Maribyrnong,2022-12-08,20.8,7.7,12.3,20.8,5.1,11.5,6.7,69.9,2.164,100,8.33,rain,0,0,60.8,32.3,221.7,1013,51.3,25.3,282.4,24.4,8,10,2022-12-08T05:51:51,2022-12-08T20:32:49,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"6CV53CK,95866099999,remote,94864099999"
